ID,ModelName
5263,World\Generic\PassiveDoodads\Christmas\G_XmasWreath.mdx
5264,World\Generic\PassiveDoodads\Christmas\Xmas_lights.mdx
5265,World\Generic\Human\Passive Doodads\Globes\Globe01.mdx
5271,World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcCrate06.mdx
5291,World\Dungeon\CavernsOfTime\PassiveDoodads\DarkPortal\COT_portalparticles.mdx
5311,World\Generic\Gnome\Passive Doodads\HazardLights\GnomeHazardLight01.mdx
5312,World\Generic\PassiveDoodads\Christmas\Xmas_lights_broken.mdx
5313,World\Kalimdor\Azshara\PassiveDoodads\Anemone\Anemone01.mdx
5314,World\Generic\PassiveDoodads\Christmas\mistletoe.mdx
5315,World\Generic\PassiveDoodads\Christmas\XmasTree_MediumAlliance01.mdx
5316,World\Generic\PassiveDoodads\Christmas\XmasTree_LargeAlliance01White.mdx
5317,WORLD\KALIMDOR\MAURADON\ACTIVEDOODADS\BUTTON\MARAUDONSTAFFCREATOR.MDX
5318,WORLD\KALIMDOR\MAURADON\PASSIVEDOODADS\CORRUPTEDPLANTS\MARAUDONSPEWERTREEBOSSCOLOR.MDX
5331,World\Generic\Gnome\Passive Doodads\HazardLights\GnomeHazardLight02.mdx
5332,World\Generic\Gnome\Passive Doodads\HazardLights\GnomeHazardLightRed.mdx
5333,World\Generic\ActiveDoodads\Christmas\SnowBallMound01.mdx
5351,World\Generic\PassiveDoodads\Christmas\Xmas_lightsX3.mdx
5371,World\Generic\PassiveDoodads\Christmas\XmasTree_MediumHorde01.mdx
5391,World\Generic\Gnome\Passive Doodads\Gears&Levers\GnomeSmallGear.mdx
5392,World\Generic\Human\Passive Doodads\GypsyWagons\StormwindGypsywagon01.mdx
5411,World\Kalimdor\WailingCaverns\PassiveDoodads\FangDruids\WC_DruidOfTheThunderCircle.mdx
5431,World\Generic\PassiveDoodads\ParticleEmitters\FeralasLightYellow.mdx
5451,World\Generic\PassiveDoodads\Christmas\Xmas_lights_broken3X.mdx
5452,World\Azeroth\Elwynn\PassiveDoodads\Signs\GenericPosts\GenericSmallSignPost01.mdx
5453,World\Generic\PassiveDoodads\Christmas\XmasRopeLine.mdx
5454,World\Generic\PassiveDoodads\Christmas\XmasRopeLinePole.mdx
5455,World\NoDXT\Generic\PassiveDoodads\VolumetricLights\DarnassisLightShaft.mdx
5456,World\NoDXT\Generic\PassiveDoodads\VolumetricLights\LD_lightshaft01.mdx
5457,World\NoDXT\Generic\PassiveDoodads\VolumetricLights\LD_lightshaft02.mdx
5471,World\Azeroth\Karazahn\PassiveDoodads\GrainSacks\KN_GrainSack02.mdx
5491,World\Generic\ActiveDoodads\MeetingStones\Meetingstone02.mdx
5492,World\Generic\ActiveDoodads\MeetingStones\Meetingstone01.mdx
5493,World\Generic\Human\Passive Doodads\Food\Pie01.mdx
5494,World\Generic\ActiveDoodads\MeetingStones\Meetingstone04.mdx
5495,World\Generic\ActiveDoodads\MeetingStones\Meetingstone03.mdx
5496,World\Generic\Orc\Passive Doodads\Roasts\RoastBoar.mdx
5497,World\Generic\Orc\Passive Doodads\Bongs\HookahBong01.mdx
5498,World\Generic\ActiveDoodads\MeetingStones\Meetingstone05.mdx
5511,World\Generic\PassiveDoodads\Furniture\Containers\Sack01.mdx
5512,World\Generic\Human\Passive Doodads\GunShop\GunShopAmmoBoxRedBlock.mdx
5531,World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcCrate07.mdx
5532,World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcBarrel04.mdx
5551,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\CHAIRS\GMCHAIRLOEND01.MDX
5571,World\Generic\Orc\Passive Doodads\Banners\ClanBanner01.mdx
5591,WORLD\GENERIC\ACTIVEDOODADS\DOORS\GIANTPORTCULLIS\GIANTPORTCULLISFLATBOTTOM01.MDX
5592,WORLD\KHAZMODAN\BLACKROCK\PASSIVEDOODADS\BLACKWINGTHRONE\BLACKWINGLAIR_THRONE.MDX
5611,World\Azeroth\Elwynn\PassiveDoodads\Campfire\ElwynnCampfire_blue.mdx
5631,<empty>\KL_OnyxiasLair.wmo
5651,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerAlliance.mdx
5652,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerHorde.mdx
5653,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerAllianceBW.mdx
5654,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerHordeBW.mdx
5671,World\Azeroth\Elwynn\PassiveDoodads\LampPost\LampPost.mdx
5672,
5673,
5674,
5691,WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\CRYSTALCORRUPTER\CORRUPTEDCRYSTALVINE.MDX
5692,WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\DOORS\DIREMAULBOSSFORCEFIELD.MDX
5693,WORLD\KALIMDOR\DIREMAUL\PASSIVEDOODADS\VORTEX\DIREMAULMAGICVORTEX.MDX
5711,
5712,World\Generic\PassiveDoodads\BrokenTrap\BrokenFreezingTrap.mdx
5731,World\Generic\PassiveDoodads\Skeletons\lightSkeletonSitting04.mdx
5732,World\Generic\DarkIronDwarf\Passive Doodads\Skeletons\SkeletonLaying02.mdx
5733,World\Generic\PassiveDoodads\DeathSkeletons\NightElfMaleDeathSkeleton.mdx
5734,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\LavaRock06.mdx
5735,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\LavaRock05.mdx
5736,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\LavaRock02.mdx
5737,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\BurningSteppesBoulders01.mdx
5738,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\LavaRock04.mdx
5739,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\LavaRock03.mdx
5740,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\BurningSteppesBoulders03.mdx
5741,World\Azeroth\BurningSteppes\PassiveDoodads\Rocks\BurningSteppesBoulders05.mdx
5742,World\Kalimdor\Orgrimmar\PassiveDoodads\OnyxiaTrophyPost\HordeOnyxiaTrophyPost.mdx
5743,World\Generic\ActiveDoodads\Chests\Chest01b.mdx
5744,World\Generic\ActiveDoodads\Chests\Chest01c.mdx
5745,World\Generic\Human\Passive Doodads\OnxiaTrophy\AllianceHangingOnyxiaTrophy.mdx
5746,World\Kalimdor\DireMaul\ActiveDoodads\CrystalCorrupter\CorruptedCrystalShard.mdx
5751,World\Generic\PVP\Fires\LowPolyFireAnim.mdx
5752,World\Generic\PVP\Fires\LowPolyFire.mdx
5771,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerAllianceLarge.mdx
5772,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerAllianceLargeBW.mdx
5773,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerHordeLarge.mdx
5774,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerHordeLargeBW.mdx
5791,World\Goober\LandMineAlteracValley.mdx
5811,World\Goober\G_JewelBlack.mdx
5812,World\Kalimdor\DireMaul\ActiveDoodads\WarlockCircle\WarlockMountRitualCircle01.mdx
5813,World\Kalimdor\DireMaul\ActiveDoodads\WarlockCircle\WarlockMountRitualCircle01a.mdx
5814,World\Kalimdor\DireMaul\ActiveDoodads\WarlockCircle\WarlockMountRitualCircle01b.mdx
5815,World\Kalimdor\DireMaul\ActiveDoodads\WarlockCircle\WarlockMountRitualCircle01c.mdx
5831,World\Generic\Orc\Passive Doodads\BurntOutposts\BurntOutpost07.mdx
5832,World\Lordaeron\Plagueland\PassiveDoodads\HangingScourge\ScourgeBodyHangingFemale01.mdx
5833,World\Azeroth\DeadwindPass\PassiveDoodads\HangingBodies\DeadwindHangingBody01.mdx
5834,World\Generic\Orc\Passive Doodads\BurntOutposts\BurntOutpost04.mdx
5835,World\Lordaeron\Plagueland\PassiveDoodads\HangingScourge\ScourgeBodyHangingFemale02.mdx
5836,World\Azeroth\DeadwindPass\PassiveDoodads\HangingBodies\DeadwindHangingBody02.mdx
5851,World\Generic\Human\Passive Doodads\Books\BookMediumOpen05.mdx
5871,World\Kalimdor\DireMaul\ActiveDoodads\NightmareSummoning\NightmareBell.mdx
5872,World\Kalimdor\DireMaul\ActiveDoodads\NightmareSummoning\NightmareCandle.mdx
5873,World\Kalimdor\DireMaul\ActiveDoodads\NightmareSummoning\NightmareStone.mdx
5874,World\KhazModan\Blackrock\ActiveDoodads\SuppressionTrap\BlackrockSuppressionTrap.mdx
5891,World\Generic\Ogre\ActiveDoodads\OgreHead\PikeForked.mdx
5911,World\Dungeon\GoldshireInn\InnPillow\InnPillow.mdx
5912,World\Generic\PVP\CTFflags\AllianceCTFflag.mdx
5913,World\Generic\PVP\CTFflags\HordeCTFflag.mdx
5914,World\Azeroth\Westfall\PassiveDoodads\HaremPillow02\HaremPillow02.mdx
5931,World\Generic\PVP\Runes\PVP_Rune_Speed.mdx
5932,World\Generic\PVP\Runes\PVP_Rune_Invis.mdx
5951,World\Kalimdor\Orgrimmar\PassiveDoodads\OnyxiaTrophyPost\HordeNefarianPost.mdx
5952,World\Generic\Human\Passive Doodads\OnxiaTrophy\AllianceHangingNefarianTrophy.mdx
5971,World\Generic\PassiveDoodads\PostBoxes\PostBoxTroll.mdx
5972,World\Goober\G_DragonEggPrismatic01.mdx
5973,World\Generic\PVP\Runes\PVP_Rune_Speed_Icon.mdx
5974,World\Generic\Orc\Passive Doodads\Braziers\OrcPVPBonfireLarge.mdx
5975,World\Azeroth\Westfall\PassiveDoodads\Trees\WestFallTree01.mdx
5991,World\Generic\PVP\Runes\PVP_Rune_Restoration.mdx
5992,World\Generic\PassiveDoodads\Plaque\PlaqueStone01.mdx
5993,World\Generic\Tauren\Passive Doodads\Baskets\SmallBasket01.mdx
5994,World\Goober\G_KruskSpear.mdx
5995,World\Generic\PVP\Runes\PVP_Rune_Berserker.mdx
6011,WORLD\GENERIC\PVP\WARSONG\WARSONGGULCH_ORC_DOOR01.MDX
6031,
6032,
6033,World\Generic\Human\Passive Doodads\SignPosts\HumanSignPost01.mdx
6034,World\ENVIRONMENT\DOODAD\Carnival\CarnieTent_small01.mdx
6035,World\Generic\NightElf\Passive Doodads\Crates\ElfCrate01.mdx
6036,World\Dungeon\GoldshireInn\InnBarrel\InnBarrel.mdx
6037,World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcBarrel03.mdx
6038,World\Generic\Human\Passive Doodads\Lanterns\GeneralLantern01.mdx
6051,World\Generic\Dwarf\Passive Doodads\Braziers\StormwindDwarfBrazier.mdx
6071,World\Generic\Human\Passive Doodads\SpiderEggsGround\CaveKoboldSpiderEggsGround.mdx
6072,World\Generic\Human\Passive Doodads\SpiderEggsSack\SpiderEggSack02.mdx
6073,World\Generic\Human\Passive Doodads\SpiderEggsSack\SpiderEggSack03.mdx
6091,World\ENVIRONMENT\DOODAD\Carnival\Carnival_Banner01.mdx
6111,
6131,World\ENVIRONMENT\DOODAD\Carnival\Carni_Wagon01.mdx
6132,World\Generic\PassiveDoodads\CreatureDeathSkeletons\DragonFootSoldierBones.mdx
6133,World\Azeroth\Westfall\PassiveDoodads\HayStack\WestfallHayStack01.mdx
6134,World\Generic\Human\Passive Doodads\SignPosts\WoodSignPostWorn01.mdx
6135,World\Generic\Human\Passive Doodads\SignPosts\WoodSignPostNice01.mdx
6136,World\Lordaeron\Plagueland\ActiveDoodads\Outhouse\OuthouseTrapped.mdx
6137,World\ENVIRONMENT\DOODAD\Carnival\Carnival_Banner02.mdx
6138,World\ENVIRONMENT\DOODAD\Carnival\FortuneTeller.mdx
6139,World\ENVIRONMENT\DOODAD\Carnival\FoodVendor.mdx
6140,World\ENVIRONMENT\DOODAD\Carnival\Carnie_Merchant01.mdx
6141,World\ENVIRONMENT\DOODAD\Carnival\SouvenireShop.mdx
6142,World\ENVIRONMENT\DOODAD\Carnival\TicketMaster.mdx
6143,World\Azeroth\Stranglethorn\PassiveDoodads\Post\BootyBayPost.mdx
6144,World\ENVIRONMENT\DOODAD\Carnival\Carni_Wagon_empty01.mdx
6145,World\ENVIRONMENT\DOODAD\Carnival\HayBail01.mdx
6146,World\ENVIRONMENT\DOODAD\Carnival\HayBail02.mdx
6147,World\ENVIRONMENT\DOODAD\Carnival\AnimalTrainer.mdx
6148,World\Generic\Tauren\Passive Doodads\WaterTroughs\WaterTroughSmall01.mdx
6149,World\ENVIRONMENT\DOODAD\Carnival\TargetPractice.mdx
6150,World\Azeroth\Elwynn\PassiveDoodads\ElwynnFences\ElwynnFenceSimple.mdx
6151,World\Azeroth\Elwynn\PassiveDoodads\ElwynnFences\ElwynnWoodFence01.mdx
6152,World\ENVIRONMENT\DOODAD\Carnival\ShoutBox.mdx
6153,World\Generic\Orc\Passive Doodads\Mugs\OrcMug01.mdx
6154,World\Generic\Human\Passive Doodads\Food\CheeseWedgeSwiss01.mdx
6155,World\Generic\Human\Passive Doodads\Food\BreadFrench01.mdx
6156,World\Generic\Human\Passive Doodads\Food\BreadFrenchHalf.mdx
6157,World\ENVIRONMENT\DOODAD\Carnival\CarnivalRailing.mdx
6158,World\Lordaeron\AeriePeaks\PassiveDoodads\Trees\AeriePeaksStump01.mdx
6171,World\Azeroth\ZulGurub\ActiveDoodads\SpiderArea\NastySpiderEgg.mdx
6191,World\KhazModan\Blackrock\PassiveDoodads\DragonKinNests\DragonKinNestclump01.mdx
6192,World\Kalimdor\Dustwallow\PassiveDoodads\Bushes\DustwallowBush01.mdx
6193,World\Generic\DarkIronDwarf\Passive Doodads\WoodPiles\DarkIronWoodPile01.mdx
6194,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerAllianceStatusBar2Min.mdx
6211,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerNeutral.mdx
6231,World\Azeroth\Westfall\PassiveDoodads\LightHouseBeam\LightHouseEffect.mdx
6251,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerAllianceFlagOnly.mdx
6252,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerAllianceBWFlagOnly.mdx
6253,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerHordeFlagOnly.mdx
6254,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerHordeBWFlagOnly.mdx
6271,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerNeutralFlagOnly.mdx
6291,World\SkillActivated\TradeskillEnablers\Tradeskill_FishSchool_01.mdx
6311,World\Generic\Human\Passive Doodads\Flowers\FlowersBunchDead01.mdx
6312,World\Generic\Tauren\Passive Doodads\Totems\TaurenTotem09.mdx
6313,World\Generic\Human\Passive Doodads\Flowers\FlowersBunch04.mdx
6314,World\Generic\Gnome\Passive Doodads\Tools\GnomeTool03.mdx
6315,World\Generic\NightElf\Passive Doodads\Candles\NE_Candle01.mdx
6316,World\Generic\Underwater\PassiveDoodads\SeaWeed\GenericSeaWeed10.mdx
6317,World\Generic\Underwater\PassiveDoodads\SeaWeed\GenericSeaWeed05.mdx
6318,World\Generic\Underwater\PassiveDoodads\Plants\Plant01.mdx
6319,World\Generic\Underwater\PassiveDoodads\Plants\Plant02.mdx
6320,World\Generic\Underwater\PassiveDoodads\Plants\Plant03.mdx
6321,World\Generic\Underwater\PassiveDoodads\Plants\Plant05.mdx
6322,World\Generic\Underwater\PassiveDoodads\Plants\SeaWeed01.mdx
6323,World\Generic\Underwater\PassiveDoodads\Plants\SeaWeed02.mdx
6324,World\Azeroth\BootyBay\PassiveDoodad\FishingPoles\FishingPole01.mdx
6325,World\Azeroth\Duskwood\PassiveDoodads\Bush\PumpkinPatch01.mdx
6326,World\Lordaeron\Scholomance\PassiveDoodads\diseasedpumpkin\DiseasedPumpkin.mdx
6327,World\Generic\PassiveDoodads\Furniture\Refuse\Bone02.mdx
6328,World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsBonePile02.mdx
6329,World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsBonePile03.mdx
6331,World\Generic\Tauren\Passive Doodads\Smoke\TaurenColoredSmoke01.mdx
6332,World\ENVIRONMENT\DOODAD\GENERALDOODADS\ElementalRifts\AirRift.mdx
6333,World\ENVIRONMENT\DOODAD\GENERALDOODADS\ElementalRifts\FireRift.mdx
6351,World\Goober\G_Pumpkin_01.mdx
6352,World\Azeroth\ZulGurub\PassiveDoodads\Lightning\ZulGurubLightningMadness.mdx
6353,World\Generic\Human\ActiveDoodads\Doors\GenericWroughtGate01.mdx
6354,World\Generic\Human\ActiveDoodads\Doors\UndeadWroughtGate01.mdx
6355,World\Kalimdor\Darkshore\PassiveDoodads\Ruins\DarkshoreRuinWall04.mdx
6356,World\Generic\Dwarf\Passive Doodads\Tables\DwarvenTableOrnate01.mdx
6357,World\Generic\Dwarf\Passive Doodads\Chairs\IronForgeChair_average01.mdx
6358,World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar02.mdx
6359,World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar03.mdx
6360,World\Generic\Human\Passive Doodads\Rugs\StormwindRug02.mdx
6361,World\Generic\ActiveDoodads\InstancePortal\InstancePortalCollision.mdx
6362,World\Generic\Orc\Passive Doodads\Tables\OrcBench01.mdx
6363,World\Generic\PassiveDoodads\Lights\Candle02.mdx
6364,World\Generic\PassiveDoodads\Lights\Candle03.mdx
6365,World\Generic\Orc\Passive Doodads\Jars\JarOrc01.mdx
6366,World\Generic\PassiveDoodads\FloatingDebris\FloatingBarrel01.mdx
6367,World\Generic\Orc\Passive Doodads\Jars\JarOrc03.mdx
6368,World\Generic\Orc\Passive Doodads\Jars\JarOrc04.mdx
6369,World\Generic\Orc\Passive Doodads\Jars\JarOrc05.mdx
6370,World\Generic\PassiveDoodads\Lights\GeneralTorch01.mdx
6371,World\Generic\Human\Passive Doodads\Mugs\Mug02.mdx
6383,WORLD\AZEROTH\STRANGLETHORN\PASSIVEDOODADS\TROLLRUINSGONG\TROLLRUINSGONG03.MDX
6384,WORLD\AZEROTH\ZULGURUB\ACTIVEDOODADS\DOORS\ZULGURUBPENDOOR.MDX
6385,WORLD\AZEROTH\ZULGURUB\ACTIVEDOODADS\DOORS\ZULGURUBFORCEFIELD.MDX
6386,World\Generic\Orc\Passive Doodads\Banners\ClanBanner03.mdx
6387,World\Generic\Orc\Passive Doodads\Banners\ClanBanner06.mdx
6388,World\Lordaeron\Plagueland\PassiveDoodads\ForsakenBanner\ForsakenBanner01.mdx
6389,World\Generic\Human\Passive Doodads\Banners\CrimsonBanner01.mdx
6390,World\Generic\NightElf\Passive Doodads\Banners\NightElfTreeBanner02.mdx
6391,World\Generic\PVP\CollisionWall\CollisionWallPvP01.mdx
6392,World\Goober\G_SoundPortal.mdx
6393,World\Azeroth\ZulGurub\ActiveDoodads\VoodooPile\VoodooPile01.mdx
6394,World\Generic\Dwarf\Passive Doodads\ExcavationBannerStands\ExcavationBannerStand.mdx
6395,World\Azeroth\ZulGurub\PassiveDoodads\heart\heartofhakkar.mdx
6396,World\Azeroth\BootyBay\PassiveDoodad\FishingBox\FishingBox.mdx
6397,World\ENVIRONMENT\DOODAD\GENERALDOODADS\ElementalRifts\WaterRift.mdx
6398,World\Goober\G_Pumpkin_02.mdx
6399,World\Goober\G_Pumpkin_03.mdx
6400,World\Goober\G_WitchHat_01.mdx
6401,World\Goober\G_WitchBroom_01.mdx
6402,World\Goober\G_HangingSkeleton_01.mdx
6403,World\Goober\G_Ghost_01.mdx
6404,World\Goober\G_CandyBucket_01.mdx
6405,World\Goober\G_AppleBob_01.mdx
6406,World\Generic\Orc\Passive Doodads\VoodooStuff\SkullCandle01.mdx
6407,World\critter\bats\Bat01.mdx
6408,World\critter\bats\Bat02.mdx
6409,World\Generic\Orc\Passive Doodads\VoodooStuff\SkullCandle02.mdx
6410,World\Azeroth\Duskwood\PassiveDoodads\DuskwoodScarecrow\DuskScarecrow.mdx
6411,World\Azeroth\Karazahn\PassiveDoodads\Bonfire\KarazahnBonFire01.mdx
6412,World\Generic\Passive Doodads\WantedPosters\NewWantedPoster03.mdx
6413,World\Outland\PassiveDoodads\HangingCrystals\outlandhangingcrystal01.mdx
6414,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\DiamondCrystal01.mdx
6415,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\DiamondCrystal02.mdx
6416,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\DiamondCrystal03.mdx
6417,World\Generic\PassiveDoodads\Halloween\HangingSkullLight01.mdx
6418,World\Generic\PassiveDoodads\Halloween\HangingSkullLight02.mdx
6419,World\Kalimdor\Silithus\PassiveDoodads\TwilightTablet\TwilightTabletLower.mdx
6420,World\Kalimdor\Silithus\PassiveDoodads\TwilightTablet\TwilightTabletUpper.mdx
6421,World\Generic\PassiveDoodads\Halloween\BurningAsh01.mdx
6422,World\Generic\PassiveDoodads\Halloween\BurningWickerman01.mdx
6423,World\Azeroth\BurningSteppes\PassiveDoodads\VolcanicVents\VolcanicVentSmallOff01.mdx
6424,World\Goober\G_ControlConsoleTonk.mdx
6425,World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commnicationCrystal_01.mdx
6426,World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commnicationCrystal_02.mdx
6427,World\Kalimdor\Silithus\PassiveDoodads\Crystals\Silithus_commnicationCrystal_03.mdx
6428,World\Goober\G_HologramBaseTanaris.mdx
6429,World\ENVIRONMENT\DOODAD\Carnival\Carni_Cannon.mdx
6430,World\ENVIRONMENT\DOODAD\Carnival\Carni_CannonTarget.mdx
6431,World\Kalimdor\Silithus\PassiveDoodads\Crystals\GlyphedCrystal.mdx
6432,World\Goober\G_SporeMushroom.mdx
6433,World\Generic\BloodElf\Passive Doodads\BE_SignpostSign_stone_01.mdx
6434,World\SkillActivated\TradeskillEnablers\Tradeskill_FishSchool_Shipwreck.mdx
6435,World\SkillActivated\TradeskillEnablers\Tradeskill_FishSchool_03.mdx
6448,World\Generic\PassiveDoodads\CratesFirstAid\CrateAllianceFirstAid01.mdx
6449,World\Generic\PassiveDoodads\CratesFirstAid\CrateHordeFirstAid01.mdx
6450,World\Generic\ActiveDoodads\InstancePortal\InstancePortal_Green.mdx
6451,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\RubyCrystalLarge01.mdx
6452,World\Generic\PassiveDoodads\ParticleEmitters\GreenGroundFog.mdx
6453,World\Generic\PassiveDoodads\MetalBars\MetalBarStack01Copper.mdx
6454,World\Generic\PassiveDoodads\MetalBars\MetalBarStack02Mithril.mdx
6455,World\Generic\PassiveDoodads\MetalBars\MetalBars01Iron.mdx
6456,World\Generic\PassiveDoodads\MetalBars\MetalBars01Mithril.mdx
6457,World\Generic\PassiveDoodads\MetalBars\MetalBars01Truesilver.mdx
6458,World\Generic\PassiveDoodads\MetalBars\MetalBarStack01Iron.mdx
6459,World\Generic\PassiveDoodads\MetalBars\MetalBarStack01Truesilver.mdx
6460,World\Generic\PassiveDoodads\MetalBars\MetalBarStack02Copper.mdx
6461,World\Generic\PassiveDoodads\MetalBars\MetalBars01Copper.mdx
6462,World\Generic\PassiveDoodads\MetalBars\MetalBarStack01Mithril.mdx
6463,World\Generic\PassiveDoodads\MetalBars\MetalBarStack02Iron.mdx
6464,World\Generic\PassiveDoodads\MetalBars\MetalBarStack02Truesilver.mdx
6465,World\KhazModan\Ironforge\PassiveDoodads\SteamTank\IronForgeSteamTank.mdx
6466,World\Goober\G_ControlConsoleZippelin.mdx
6467,WORLD\SKILLACTIVATED\TRADESKILLENABLERS\TRADESKILL_ALCHEMYSET_03.MDX
6470,WORLD\KALIMDOR\SILITHUS\ACTIVEDOODADS\AHNQIRAJDOOR\AHNQIRAJDOOR01.MDX
6471,WORLD\KALIMDOR\SILITHUS\ACTIVEDOODADS\AHNQIRAJDOOR\AHNQIRAJDOOR02.MDX
6474,World\Expansion01\Doodads\Generic\BloodElf\Teleporter\BE_Teleporter_01.mdx
6475,World\Expansion01\Doodads\Generic\BloodElf\Books\BE_Book_Large01.mdx
6476,World\Expansion01\Doodads\Generic\BloodElf\ScryingOrb\BE_ScryingOrb.mdx
6477,World\Expansion01\Doodads\Generic\BloodElf\Books\BE_Book_Large05.mdx
6478,World\Expansion01\Doodads\Generic\BloodElf\Books\BE_Book_Large02.mdx
6479,World\Azeroth\Elwynn\PassiveDoodads\Shovel\Shovel.mdx
6480,World\Lordaeron\AlteracMountains\PassiveDoodads\OpenGraves\AlteracOpenGrave01.mdx
6481,World\Generic\DarkIronDwarf\Passive Doodads\WoodPlanks\DarkIronWoodPlanks07.mdx
6482,World\SkillActivated\TradeskillEnablers\Tradeskill_FishSchool_02.mdx
6483,World\Kalimdor\Silithus\ActiveDoodads\AhnQirajDoor\AhnQirajSandTrap.mdx
6484,World\Azeroth\Stranglethorn\PassiveDoodads\Sack01_01\Sack01_01.mdx
6485,World\SkillActivated\TradeskillEnablers\Tradeskill_FishSchool_Oil.mdx
6486,World\Kalimdor\Silithus\ActiveDoodads\Ahn_Quiraj_OssirianCrystal\Ahn_quiraj_ossirianCrystal.mdx
6487,World\Generic\Human\Passive Doodads\Books\BookLargeOpen03.mdx
6488,World\Generic\Human\Passive Doodads\Books\BookSmallOpen05.mdx
6489,World\Generic\PassiveDoodads\LunarNewYear\FirecrackerString_Blue01.mdx
6490,World\Generic\PassiveDoodads\LunarNewYear\FirecrackerString_Red01.mdx
6491,World\Generic\PassiveDoodads\AhnQiraj\Cloth_Level01.mdx
6492,World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueHuge.mdx
6493,World\Generic\PassiveDoodads\AhnQiraj\Cloth_Level02.mdx
6494,World\Generic\PassiveDoodads\AhnQiraj\Cloth_Level03.mdx
6495,World\Generic\PassiveDoodads\AhnQiraj\Cloth_Level04.mdx
6496,World\Generic\PassiveDoodads\AhnQiraj\Cloth_Level05.mdx
6497,World\Generic\PassiveDoodads\AhnQiraj\Cloth_Level06.mdx
6498,World\Generic\PassiveDoodads\AhnQiraj\FoodHerbs_Level01.mdx
6499,World\Generic\PassiveDoodads\AhnQiraj\Metals_Level01.mdx
6500,World\Generic\PassiveDoodads\AhnQiraj\Leather_Level01.mdx
6501,World\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross01.mdx
6502,World\Goober\G_ChestAhnQiraj.mdx
6503,World\Generic\PassiveDoodads\AhnQiraj\Leather_Level02.mdx
6504,World\Generic\PassiveDoodads\AhnQiraj\Leather_Level03.mdx
6505,World\Generic\PassiveDoodads\AhnQiraj\Leather_Level04.mdx
6506,World\Generic\PassiveDoodads\AhnQiraj\Leather_Level05.mdx
6507,World\Generic\PassiveDoodads\AhnQiraj\Leather_Level06.mdx
6508,World\Generic\Human\Passive Doodads\Tables\InnTableSmall.mdx
6509,World\Goober\G_Firework01Red.mdx
6510,World\Goober\G_Firework02Red.mdx
6511,World\Goober\G_Firework03Red.mdx
6512,World\Goober\G_FireworkTwirlySmall01Gold.mdx
6513,World\Azeroth\Elwynn\Buildings\Distillery\Distillery.mdx
6514,World\Azeroth\Westfall\PassiveDoodads\Westfall Stable\WestFallStable01.mdx
6515,World\Goober\G_Firework01Blue.mdx
6516,World\Goober\G_Firework02Blue.mdx
6517,World\Goober\G_Firework01Green.mdx
6518,World\Goober\G_Firework02Green.mdx
6519,World\Goober\G_Firework01White.mdx
6520,World\Goober\G_Firework02White.mdx
6521,World\Goober\G_Firework02Purple.mdx
6522,World\Goober\G_Firework01Purple.mdx
6523,World\Goober\G_Firework01Yellow.mdx
6524,World\Goober\G_Firework02Yellow.mdx
6525,World\Kalimdor\WailingCaverns\PassiveDoodads\Cages\wc_cage01.mdx
